normalized_url,gsc_source_url,spider_source_url,in_gsc,in_spider,clicks,impressions,ctr,position,status_code,content_type,indexability,indexability_status,canonical_url,meta_robots,x_robots_tag,title,meta_description,h1,word_count,internal_links,unique_internal_links,redirect_url,redirect_type,structured_data,hreflang
https://encuentratucoach.es/coaches/categoria/ejecutivo,,https://encuentratucoach.es/coaches/categoria/ejecutivo,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/ejecutivo,"noindex, follow",,Buscar Coaching ejecutivo en España | EncuentraTuCoach,"Encuentra coaching ejecutivo en España por ciudad, modalidad y presupuesto. Compara perfiles antes de contactar.",Coaching ejecutivo en España para elegir mejor,262,204,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/emocional,,https://encuentratucoach.es/coaches/categoria/emocional,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,,"noindex, follow",,Buscar Emocional en España | EncuentraTuCoach,"Encuentra emocional en España por ciudad, modalidad y presupuesto. Compara perfiles antes de contactar.",Emocional en España para elegir mejor,319,3,2,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/emocional/barcelona,,https://encuentratucoach.es/coaches/categoria/emocional/barcelona,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,,"noindex, follow",,Buscar Emocional en Barcelona | EncuentraTuCoach,"Encuentra emocional en Barcelona. Compara perfiles por modalidad, experiencia y precio.",Emocional en Barcelona para elegir con menos riesgo,309,3,2,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/espiritual,,https://encuentratucoach.es/coaches/categoria/espiritual,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,,"noindex, follow",,Buscar Espiritual en España | EncuentraTuCoach,"Encuentra espiritual en España por ciudad, modalidad y presupuesto. Compara perfiles antes de contactar.",Espiritual en España para elegir mejor,325,3,2,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/espiritual/madrid,,https://encuentratucoach.es/coaches/categoria/espiritual/madrid,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/espiritual/madrid,"noindex, follow",,Buscar Espiritual en Madrid | EncuentraTuCoach,"Encuentra espiritual en Madrid. Compara perfiles por modalidad, experiencia y precio.",Espiritual en Madrid para elegir con menos riesgo,310,3,2,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/fitness,,https://encuentratucoach.es/coaches/categoria/fitness,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,,"noindex, follow",,Buscar Fitness en España | EncuentraTuCoach,"Encuentra fitness en España por ciudad, modalidad y presupuesto. Compara perfiles antes de contactar.",Fitness en España para elegir mejor,328,3,2,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/fitness/madrid,,https://encuentratucoach.es/coaches/categoria/fitness/madrid,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/fitness/madrid,"noindex, follow",,Buscar Fitness en Madrid | EncuentraTuCoach,"Encuentra fitness en Madrid. Compara perfiles por modalidad, experiencia y precio.",Fitness en Madrid para elegir con menos riesgo,313,3,2,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/gestion-del-cambio,,https://encuentratucoach.es/coaches/categoria/gestion-del-cambio,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/coaches/categoria/gestion-del-cambio,,,Buscar Gestión del Cambio en España | EncuentraTuCoach,"Encuentra gestión del cambio en España por ciudad, modalidad y presupuesto. Compara perfiles antes de contactar.",Gestión del Cambio en España para elegir mejor,405,7,5,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/gestion-del-cambio/bilbao,,https://encuentratucoach.es/coaches/categoria/gestion-del-cambio/bilbao,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/gestion-del-cambio/bilbao,"noindex, follow",,Buscar Gestión del Cambio en Bilbao | EncuentraTuCoach,"Encuentra gestión del cambio en Bilbao. Compara perfiles por modalidad, experiencia y precio.",Gestión del Cambio en Bilbao para elegir con menos riesgo,359,6,4,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/gestion-del-cambio/madrid,,https://encuentratucoach.es/coaches/categoria/gestion-del-cambio/madrid,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,,"noindex, follow",,Buscar Gestión del Cambio en Madrid | EncuentraTuCoach,"Encuentra gestión del cambio en Madrid. Compara perfiles por modalidad, experiencia y precio.",Gestión del Cambio en Madrid para elegir con menos riesgo,359,4,3,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/health-coaching,,https://encuentratucoach.es/coaches/categoria/health-coaching,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/health-coaching,"noindex, follow",,Buscar Health Coaching en España | EncuentraTuCoach,"Encuentra health coaching en España por ciudad, modalidad y presupuesto. Compara perfiles antes de contactar.",Health Coaching en España para elegir mejor,309,2,1,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/laboral,,https://encuentratucoach.es/coaches/categoria/laboral,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,,"noindex, follow",,Buscar Laboral en España | EncuentraTuCoach,"Encuentra laboral en España por ciudad, modalidad y presupuesto. Compara perfiles antes de contactar.",Laboral en España para elegir mejor,332,3,2,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/laboral/madrid,,https://encuentratucoach.es/coaches/categoria/laboral/madrid,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/laboral/madrid,"noindex, follow",,Buscar Laboral en Madrid | EncuentraTuCoach,"Encuentra laboral en Madrid. Compara perfiles por modalidad, experiencia y precio.",Laboral en Madrid para elegir con menos riesgo,317,3,2,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/liderazgo,,https://encuentratucoach.es/coaches/categoria/liderazgo,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/coaches/categoria/liderazgo,,,Buscar Coaching de liderazgo en España | EncuentraTuCoach,"Encuentra coaching de liderazgo en España por ciudad, modalidad y presupuesto. Compara perfiles antes de contactar.",Coaching de liderazgo en España para elegir mejor,643,214,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/liderazgo/barcelona,,https://encuentratucoach.es/coaches/categoria/liderazgo/barcelona,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,,,,Buscar Coaching de liderazgo en Barcelona | EncuentraTuCoach,"Encuentra coaching de liderazgo en Barcelona. Compara perfiles por modalidad, experiencia y precio.",Coaching de liderazgo en Barcelona para elegir con menos riesgo,411,8,6,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/liderazgo/madrid,,https://encuentratucoach.es/coaches/categoria/liderazgo/madrid,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/liderazgo/madrid,"noindex, follow",,Buscar coaching de liderazgo en Madrid | EncuentraTuCoach,"Busca coaches de liderazgo en Madrid por experiencia, modalidad y precio. Compara perfiles antes de contactar.",Coaching de liderazgo en Madrid para decidir con confianza,354,5,4,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/mujeres-emprendedoras,,https://encuentratucoach.es/coaches/categoria/mujeres-emprendedoras,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/mujeres-emprendedoras,"noindex, follow",,Buscar Mujeres Emprendedoras en España | EncuentraTuCoach,"Encuentra mujeres emprendedoras en España por ciudad, modalidad y presupuesto. Compara perfiles antes de contactar.",Mujeres Emprendedoras en España para elegir mejor,335,3,2,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/mujeres-emprendedoras/barcelona,,https://encuentratucoach.es/coaches/categoria/mujeres-emprendedoras/barcelona,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/mujeres-emprendedoras/barcelona,"noindex, follow",,Buscar Mujeres Emprendedoras en Barcelona | EncuentraTuCoach,"Encuentra mujeres emprendedoras en Barcelona. Compara perfiles por modalidad, experiencia y precio.",Mujeres Emprendedoras en Barcelona para elegir con menos riesgo,322,4,3,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/pareja,,https://encuentratucoach.es/coaches/categoria/pareja,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/pareja,"noindex, follow",,Buscar Coaching de pareja en España | EncuentraTuCoach,"Encuentra coaching de pareja en España por ciudad, modalidad y presupuesto. Compara perfiles antes de contactar.",Coaching de pareja en España para elegir mejor,267,206,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/pareja/valencia,,https://encuentratucoach.es/coaches/categoria/pareja/valencia,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/pareja/valencia,"noindex, follow",,Buscar Coaching de pareja en Valencia | EncuentraTuCoach,"Encuentra coaching de pareja en Valencia. Compara perfiles por modalidad, experiencia y precio.",Coaching de pareja en Valencia para elegir con menos riesgo,287,1,1,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/parejas,,https://encuentratucoach.es/coaches/categoria/parejas,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/parejas,"noindex, follow",,Buscar Parejas en España | EncuentraTuCoach,"Encuentra parejas en España por ciudad, modalidad y presupuesto. Compara perfiles antes de contactar.",Parejas en España para elegir mejor,295,2,1,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/personal/barcelona,,https://encuentratucoach.es/coaches/categoria/personal/barcelona,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/personal/barcelona,"noindex, follow",,Buscar Coaching personal en Barcelona | EncuentraTuCoach,"Encuentra coaching personal en Barcelona. Compara perfiles por modalidad, experiencia y precio.",Coaching personal en Barcelona para elegir con menos riesgo,359,9,7,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/personal/madrid,,https://encuentratucoach.es/coaches/categoria/personal/madrid,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,,"noindex, follow",,Buscar Coaching personal en Madrid | EncuentraTuCoach,"Encuentra coaching personal en Madrid. Compara perfiles por modalidad, experiencia y precio.",Coaching personal en Madrid para elegir con menos riesgo,364,8,6,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/personal/sevilla,,https://encuentratucoach.es/coaches/categoria/personal/sevilla,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/personal/sevilla,"noindex, follow",,Buscar Coaching personal en Sevilla | EncuentraTuCoach,"Encuentra coaching personal en Sevilla. Compara perfiles por modalidad, experiencia y precio.",Coaching personal en Sevilla para elegir con menos riesgo,326,1,1,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/personal/valencia,,https://encuentratucoach.es/coaches/categoria/personal/valencia,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/personal/valencia,"noindex, follow",,Buscar Coaching personal en Valencia | EncuentraTuCoach,"Encuentra coaching personal en Valencia. Compara perfiles por modalidad, experiencia y precio.",Coaching personal en Valencia para elegir con menos riesgo,355,8,6,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/personas-con-discapacidad,,https://encuentratucoach.es/coaches/categoria/personas-con-discapacidad,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,,"noindex, follow",,Buscar Personas con Discapacidad en España | EncuentraTuCoach,"Encuentra personas con discapacidad en España por ciudad, modalidad y presupuesto. Compara perfiles antes de contactar.",Personas con Discapacidad en España para elegir mejor,348,3,2,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/personas-con-discapacidad/barcelona,,https://encuentratucoach.es/coaches/categoria/personas-con-discapacidad/barcelona,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,,"noindex, follow",,Buscar Personas con Discapacidad en Barcelona | EncuentraTuCoach,"Encuentra personas con discapacidad en Barcelona. Compara perfiles por modalidad, experiencia y precio.",Personas con Discapacidad en Barcelona para elegir con menos riesgo,332,4,3,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/proposito-de-vida,,https://encuentratucoach.es/coaches/categoria/proposito-de-vida,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,,"noindex, follow",,Buscar Propósito de Vida en España | EncuentraTuCoach,"Encuentra propósito de vida en España por ciudad, modalidad y presupuesto. Compara perfiles antes de contactar.",Propósito de Vida en España para elegir mejor,353,3,2,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/proposito-de-vida/madrid,,https://encuentratucoach.es/coaches/categoria/proposito-de-vida/madrid,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/proposito-de-vida/madrid,"noindex, follow",,Buscar Propósito de Vida en Madrid | EncuentraTuCoach,"Encuentra propósito de vida en Madrid. Compara perfiles por modalidad, experiencia y precio.",Propósito de Vida en Madrid para elegir con menos riesgo,330,3,2,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/relaciones,,https://encuentratucoach.es/coaches/categoria/relaciones,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,,"noindex, follow",,Buscar Relaciones en España | EncuentraTuCoach,"Encuentra relaciones en España por ciudad, modalidad y presupuesto. Compara perfiles antes de contactar.",Relaciones en España para elegir mejor,300,1,1,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/salud-mental,,https://encuentratucoach.es/coaches/categoria/salud-mental,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/salud-mental,"noindex, follow",,Buscar Salud Mental en España | EncuentraTuCoach,"Encuentra salud mental en España por ciudad, modalidad y presupuesto. Compara perfiles antes de contactar.",Salud Mental en España para elegir mejor,287,2,1,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/categoria/vida,,https://encuentratucoach.es/coaches/categoria/vida,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/categoria/vida,"noindex, follow",,Buscar Vida en España | EncuentraTuCoach,"Encuentra vida en España por ciudad, modalidad y presupuesto. Compara perfiles antes de contactar.",Vida en España para elegir mejor,304,2,1,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/certificados,,https://encuentratucoach.es/coaches/certificados,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/coaches/certificados,,,Buscar coaches certificados en España | EncuentraTuCoach,"Encuentra coaches certificados en España. Compara especialidad, ciudad y precio con más señales de confianza.",Coaches certificados para elegir con mayor seguridad,1554,247,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/ciudad/barcelona,,https://encuentratucoach.es/coaches/ciudad/barcelona,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/coaches/ciudad/barcelona,,,Buscar coach en Barcelona | EncuentraTuCoach,"Busca coach en Barcelona por especialidad, formato de sesión y rango de precio. Compara perfiles antes de contactar.",Coaches en Barcelona listos para empezar proceso,1152,240,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/ciudad/bilbao,,https://encuentratucoach.es/coaches/ciudad/bilbao,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/coaches/ciudad/bilbao,,,Buscar coach en Bilbao | EncuentraTuCoach,"Busca coach en Bilbao por especialidad, modalidad y presupuesto. Compara perfiles antes de contactar.",Coaches en Bilbao para decidir con criterio,423,212,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/ciudad/malaga,,https://encuentratucoach.es/coaches/ciudad/malaga,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/ciudad/malaga,"noindex, follow",,Buscar coach en Málaga | EncuentraTuCoach,"Busca coach en Málaga por especialidad, modalidad y presupuesto. Compara perfiles antes de contactar.",Coaches en Málaga para decidir con criterio,268,204,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/ciudad/sevilla,,https://encuentratucoach.es/coaches/ciudad/sevilla,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/coaches/ciudad/sevilla,"noindex, follow",,Buscar coach en Sevilla | EncuentraTuCoach,"Busca coach en Sevilla por especialidad, modalidad y presupuesto. Compara perfiles antes de contactar.",Coaches en Sevilla para decidir con criterio,268,207,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/ciudad/valencia,,https://encuentratucoach.es/coaches/ciudad/valencia,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,,"noindex, follow",,Buscar coach en Valencia | EncuentraTuCoach,"Busca coach en Valencia por especialidad, modalidad y presupuesto. Compara perfiles antes de contactar.",Coaches en Valencia para decidir con criterio,349,210,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/cristina-santolaria,,https://encuentratucoach.es/coaches/cristina-santolaria,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/coaches/cristina-santolaria,,,Cristina Santolaria | Gestión del Cambio en Bilbao | EncuentraTuCoach,Cristina Santolaria ofrece gestión del cambio en Bilbao. Ideal para personas que buscan gestión del cambio con foco en me he especializado en gestión del cam…,Cristina Santolaria,930,20,8,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/javier-molina,,https://encuentratucoach.es/coaches/javier-molina,NO,YES,0,0,0.0,0.0,404,text/html; charset=utf-8,No indexable,Error de cliente,,,,,,,0,2,1,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/modalidad/online,,https://encuentratucoach.es/coaches/modalidad/online,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/coaches/modalidad/online,,,Buscar coaching online en España | EncuentraTuCoach,"Encuentra coaches online en España por especialidad, experiencia, confianza y precio. Compara perfiles antes de elegir.",Coaching online para empezar antes y sin desplazamientos,2193,272,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/naina-ramnani,,https://encuentratucoach.es/coaches/naina-ramnani,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/coaches/naina-ramnani,,,Naina Ramnani | Propósito de Vida en Madrid | EncuentraTuCoach,Naina Ramnani ofrece propósito de vida en Madrid. Ideal para personas que buscan propósito de vida con foco en liderazgo.. Sesiones online y presencial. Prec…,Naina Ramnani,977,18,7,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/coaches/nuria-descarrega-altadill,,https://encuentratucoach.es/coaches/nuria-descarrega-altadill,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/coaches/nuria-descarrega-altadill,,,Nuria Descarrega Altadill | Auto-Disciplina en Tarragona | EncuentraTuCoach,Nuria Descarrega Altadill ofrece auto-disciplina en Tarragona. Ideal para personas que buscan auto-disciplina con foco en acompaño a personas a superar la pr…,Nuria Descarrega Altadill,1084,14,5,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/como-elegir-coach-2026,,https://encuentratucoach.es/como-elegir-coach-2026,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/como-elegir-coach-2026,,,Cómo elegir coach en 2026 | EncuentraTuCoach,"Checklist práctico para elegir coach en 2026: especialidad, metodología, señales de confianza y decisión final.",Cómo elegir coach en 2026,353,217,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/como-encontrar-un-coach-certificado-pasos-senales-y-donde-buscar,,https://encuentratucoach.es/como-encontrar-un-coach-certificado-pasos-senales-y-donde-buscar,NO,YES,0,0,0.0,0.0,308,,No indexable,Redirigido,,,,,,,0,0,0,https://encuentratucoach.es/blog/como-encontrar-un-coach-certificado-pasos-senales-y-donde-buscar,Redirección HTTP,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/conseguir-clientes-como-coach,,https://encuentratucoach.es/conseguir-clientes-como-coach,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/conseguir-clientes-como-coach,,,Como conseguir clientes como coach | EncuentraTuCoach,"Ruta practica para coaches: posicionamiento por nicho, perfil de alta conversion, reseñas y sistema de captacion sostenido.",Como conseguir clientes como coach,155,1,1,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/cookies,,https://encuentratucoach.es/cookies,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/cookies,"noindex, follow",,Política de Cookies | EncuentraTuCoach,"Información sobre el uso de cookies, consentimiento, revocación y gestión de preferencias en EncuentraTuCoach.",Política de Cookies,353,206,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/faqs,,https://encuentratucoach.es/faqs,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/faqs,,,FAQs | EncuentraTuCoach,"Preguntas frecuentes sobre coaching en España, formatos, precios, duración y certificación.",Preguntas frecuentes sobre coaching,204,209,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/iniciar-sesion,,https://encuentratucoach.es/iniciar-sesion?returnTo=%2Fcoaches%2Fcarla-gomez-rodriguez,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,"Canonicalizada,noindex",https://encuentratucoach.es/iniciar-sesion,"noindex, follow",,Iniciar sesión | EncuentraTuCoach,Accede como coach o cliente a tu cuenta en la plataforma.,Iniciar sesión,99,1,1,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/journaling-para-claridad-mental-prompts-y-rutina-de-10-minutos,,https://encuentratucoach.es/journaling-para-claridad-mental-prompts-y-rutina-de-10-minutos,NO,YES,0,0,0.0,0.0,308,,No indexable,Redirigido,,,,,,,0,0,0,https://encuentratucoach.es/blog/journaling-para-claridad-mental-prompts-y-rutina-de-10-minutos,Redirección HTTP,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/precios-coaching-espana,,https://encuentratucoach.es/precios-coaching-espana,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/precios-coaching-espana,,,Precios de coaching en España | EncuentraTuCoach,"Rangos orientativos de precios de coaching en España por especialidad, formato online o presencial y experiencia del coach.",Precios de coaching en España,379,210,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/buscar,,https://encuentratucoach.es/pregunta-a-un-coach/buscar,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/buscar,"noindex, follow",,Buscar preguntas | EncuentraTuCoach,Busqueda interna de preguntas de coaching.,Buscar preguntas,216,1,1,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/categoria/carrera,,https://encuentratucoach.es/pregunta-a-un-coach/categoria/carrera,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/categoria/carrera,"noindex, follow",,Preguntas de Coaching de carrera | EncuentraTuCoach,"Preguntas frecuentes sobre coaching de carrera, respuestas publicas y siguiente paso hacia perfiles relacionados.",Preguntas de Coaching de carrera,146,9,8,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/categoria/personal,,https://encuentratucoach.es/pregunta-a-un-coach/categoria/personal,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/pregunta-a-un-coach/categoria/personal,,,Preguntas de Coaching personal | EncuentraTuCoach,"Preguntas frecuentes sobre coaching personal, respuestas publicas y siguiente paso hacia perfiles relacionados.",Preguntas de Coaching personal,163,17,12,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/ciudad/barcelona,,https://encuentratucoach.es/pregunta-a-un-coach/ciudad/barcelona,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/ciudad/barcelona,"noindex, follow",,Preguntas de coaching en Barcelona | EncuentraTuCoach,"Preguntas y respuestas publicas sobre coaching en Barcelona, con contexto local y acceso directo a perfiles relacionados.",Preguntas de coaching en Barcelona,132,9,8,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/ciudad/madrid,,https://encuentratucoach.es/pregunta-a-un-coach/ciudad/madrid,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/ciudad/madrid,"noindex, follow",,Preguntas de coaching en Madrid | EncuentraTuCoach,"Preguntas y respuestas publicas sobre coaching en Madrid, con contexto local y acceso directo a perfiles relacionados.",Preguntas de coaching en Madrid,144,9,8,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/ciudad/sevilla,,https://encuentratucoach.es/pregunta-a-un-coach/ciudad/sevilla,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/ciudad/sevilla,"noindex, follow",,Preguntas de coaching en Sevilla | EncuentraTuCoach,"Preguntas y respuestas publicas sobre coaching en Sevilla, con contexto local y acceso directo a perfiles relacionados.",Preguntas de coaching en Sevilla,130,9,8,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/coaching-online-funciona-igual-que-presencial,,https://encuentratucoach.es/pregunta-a-un-coach/coaching-online-funciona-igual-que-presencial,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/coaching-online-funciona-igual-que-presencial,"noindex, follow",,El coaching online funciona igual que el presencial | EncuentraTuCoach,Tengo dudas sobre si una sesión online puede ser igual de útil que una presencial para trabajar hábitos y claridad.,El coaching online funciona igual que el presencial,116,8,8,,,UNSPECIFIED,UNSPECIFIED
